cost_id,employee_id,month,dept_id,level_code,cost_center,base_salary,bonus,overtime_pay,social_security_co,housing_fund_co,other_cost,total_cost
12172,E01208,2025-04,D06,L5,D06,27600.0,0.0,363.21,5520.0,3312.0,259.97,37055.18
12173,E01210,2025-04,D05,L1,D05,8600.0,0.0,336.32,1720.0,1032.0,151.64,11839.96
12174,E01211,2025-04,D11,L3,D11,18900.0,0.0,313.62,3780.0,2268.0,222.96,25484.58
12175,E01212,2025-04,D11,L1,D11,9300.0,0.0,26.49,1860.0,1116.0,51.84,12354.33
12176,E01213,2025-04,D03,L3,D03,17900.0,0.0,966.29,3580.0,2148.0,208.26,24802.55
12177,E01215,2025-04,D03,L3,D03,17600.0,0.0,926.89,3520.0,2112.0,224.63,24383.52
12178,E01216,2025-04,D01,L7,D01,57900.0,0.0,1441.6,11580.0,6948.0,245.21,78114.81
12179,E01217,2025-04,D09,L4,D09,24800.0,0.0,1.98,4960.0,2976.0,376.4,33114.38
12180,E01218,2025-04,D01,L2,D01,12800.0,0.0,180.43,2560.0,1536.0,162.79,17239.22
12181,E01220,2025-04,D04,L1,D04,7200.0,0.0,59.73,1440.0,864.0,250.47,9814.2
12182,E01221,2025-04,D01,L5,D01,31300.0,0.0,55.81,6260.0,3756.0,187.76,41559.57
12183,E01222,2025-04,D01,L4,D01,20800.0,0.0,178.33,4160.0,2496.0,154.92,27789.25
12184,E01223,2025-04,D04,L4,D04,22800.0,0.0,241.46,4560.0,2736.0,285.51,30622.97
12185,E01225,2025-04,D01,L4,D01,22600.0,0.0,1280.27,4520.0,2712.0,352.11,31464.38
12186,E01226,2025-04,D08,L4,D08,24800.0,0.0,246.57,4960.0,2976.0,279.58,33262.15
12187,E01227,2025-04,D01,L2,D01,11800.0,0.0,454.4,2360.0,1416.0,146.42,16176.82
12188,E01228,2025-04,D06,L1,D06,7200.0,0.0,112.15,1440.0,864.0,395.06,10011.21
12189,E01229,2025-04,D11,L3,D11,13200.0,0.0,91.89,2640.0,1584.0,207.97,17723.86
12190,E01231,2025-04,D06,L2,D06,9300.0,0.0,182.94,1860.0,1116.0,102.17,12561.11
12191,E01232,2025-04,D03,L2,D03,11100.0,0.0,249.25,2220.0,1332.0,396.94,15298.19
12192,E01233,2025-04,D10,L5,D10,33600.0,0.0,31.74,6720.0,4032.0,257.99,44641.73
12193,E01234,2025-04,D01,L1,D01,9400.0,0.0,222.82,1880.0,1128.0,131.82,12762.64
12194,E01235,2025-04,D03,L3,D03,14700.0,0.0,728.46,2940.0,1764.0,184.71,20317.17
12195,E01236,2025-04,D08,L6,D08,44100.0,0.0,707.03,8820.0,5292.0,214.54,59133.57
12196,E01237,2025-04,D01,L6,D01,47800.0,0.0,1595.94,9560.0,5736.0,115.33,64807.27
12197,E01238,2025-04,D11,L6,D11,48400.0,0.0,370.36,9680.0,5808.0,276.93,64535.29
12198,E01239,2025-04,D12,L6,D12,39200.0,0.0,150.67,7840.0,4704.0,80.47,51975.14
12199,E01240,2025-04,D02,L1,D02,9400.0,0.0,64.71,1880.0,1128.0,103.4,12576.11
12200,E01241,2025-04,D11,L3,D11,18700.0,0.0,43.9,3740.0,2244.0,125.48,24853.38
12201,E01242,2025-04,D01,L6,D01,47500.0,0.0,85.48,9500.0,5700.0,175.08,62960.56
12202,E01243,2025-04,D06,L1,D06,7900.0,0.0,61.88,1580.0,948.0,192.25,10682.13
12203,E01244,2025-04,D01,L3,D01,18200.0,0.0,438.49,3640.0,2184.0,54.3,24516.79
12204,E01245,2025-04,D11,L4,D11,23500.0,0.0,235.94,4700.0,2820.0,83.75,31339.69
12205,E01246,2025-04,D03,L2,D03,11300.0,0.0,220.16,2260.0,1356.0,98.57,15234.73
12206,E01247,2025-04,D01,L1,D01,7700.0,0.0,411.49,1540.0,924.0,107.0,10682.49
12207,E01248,2025-04,D02,L3,D02,15000.0,0.0,283.83,3000.0,1800.0,111.53,20195.36
12208,E01249,2025-04,D07,L3,D07,18500.0,0.0,95.51,3700.0,2220.0,226.02,24741.53
12209,E01250,2025-04,D11,L1,D11,7800.0,0.0,106.54,1560.0,936.0,395.14,10797.68
12210,E01251,2025-04,D02,L5,D02,29300.0,0.0,388.78,5860.0,3516.0,336.64,39401.42
12211,E01252,2025-04,D09,L3,D09,14800.0,0.0,203.27,2960.0,1776.0,125.99,19865.26
12212,E01253,2025-04,D05,L3,D05,15700.0,0.0,107.05,3140.0,1884.0,162.3,20993.35
12213,E01255,2025-04,D03,L1,D03,8000.0,0.0,348.89,1600.0,960.0,325.28,11234.17
12214,E01256,2025-04,D05,L5,D05,29100.0,0.0,633.28,5820.0,3492.0,386.56,39431.84
12215,E01257,2025-04,D05,L4,D05,24800.0,0.0,1045.2,4960.0,2976.0,178.91,33960.11
12216,E01258,2025-04,D11,L3,D11,16800.0,0.0,201.16,3360.0,2016.0,78.89,22456.05
12217,E01259,2025-04,D11,L1,D11,8500.0,0.0,46.88,1700.0,1020.0,263.99,11530.87
12218,E01260,2025-04,D01,L6,D01,37800.0,0.0,1299.03,7560.0,4536.0,212.52,51407.55
12219,E01263,2025-04,D02,L1,D02,6700.0,0.0,107.41,1340.0,804.0,283.04,9234.45
12220,E01264,2025-04,D10,L1,D10,7100.0,0.0,32.0,1420.0,852.0,67.3,9471.3
12221,E01265,2025-04,D01,L3,D01,18600.0,0.0,728.36,3720.0,2232.0,239.08,25519.44
12222,E01266,2025-04,D07,L7,D07,69600.0,0.0,237.89,13920.0,8352.0,135.99,92245.88
12223,E01267,2025-04,D12,L2,D12,9700.0,0.0,114.15,1940.0,1164.0,362.71,13280.86
12224,E01268,2025-04,D02,L2,D02,10800.0,0.0,128.31,2160.0,1296.0,224.04,14608.35
12225,E01269,2025-04,D02,L6,D02,46500.0,0.0,123.58,9300.0,5580.0,143.89,61647.47
12226,E01270,2025-04,D02,L1,D02,9200.0,0.0,0.16,1840.0,1104.0,149.68,12293.84
12227,E01271,2025-04,D01,L5,D01,35300.0,0.0,1715.94,7060.0,4236.0,124.55,48436.49
12228,E01272,2025-04,D03,L2,D03,11900.0,0.0,278.14,2380.0,1428.0,264.87,16251.01
12229,E01273,2025-04,D05,L5,D05,35300.0,0.0,1765.8,7060.0,4236.0,324.68,48686.48
12230,E01274,2025-04,D04,L7,D04,69800.0,0.0,743.08,13960.0,8376.0,76.62,92955.7
12231,E01276,2025-04,D07,L2,D07,9800.0,0.0,139.18,1960.0,1176.0,310.97,13386.15
12232,E01277,2025-04,D02,L2,D02,10100.0,0.0,10.74,2020.0,1212.0,323.7,13666.44
12233,E01279,2025-04,D12,L1,D12,7900.0,0.0,13.84,1580.0,948.0,240.05,10681.89
12234,E01280,2025-04,D08,L6,D08,48200.0,0.0,536.29,9640.0,5784.0,341.87,64502.16
12235,E01281,2025-04,D11,L2,D11,11000.0,0.0,40.17,2200.0,1320.0,67.98,14628.15
12236,E01284,2025-04,D11,L3,D11,17500.0,0.0,274.18,3500.0,2100.0,177.65,23551.83
12237,E01285,2025-04,D08,L1,D08,8500.0,0.0,43.13,1700.0,1020.0,290.2,11553.33
12238,E01286,2025-04,D11,L1,D11,8800.0,0.0,86.7,1760.0,1056.0,192.36,11895.06
12239,E01287,2025-04,D12,L3,D12,18400.0,0.0,12.75,3680.0,2208.0,310.99,24611.74
12240,E01288,2025-04,D12,L5,D12,30800.0,0.0,265.98,6160.0,3696.0,198.74,41120.72
12241,E01289,2025-04,D01,L4,D01,23800.0,0.0,1257.71,4760.0,2856.0,52.74,32726.45
12242,E01290,2025-04,D06,L3,D06,14300.0,0.0,276.55,2860.0,1716.0,267.56,19420.11
12243,E01291,2025-04,D06,L1,D06,7700.0,0.0,111.16,1540.0,924.0,54.53,10329.69
12244,E01292,2025-04,D03,L2,D03,9400.0,0.0,124.65,1880.0,1128.0,262.67,12795.32
12245,E01293,2025-04,D01,L3,D01,17300.0,0.0,360.19,3460.0,2076.0,354.4,23550.59
12246,E01294,2025-04,D02,L4,D02,24200.0,0.0,276.83,4840.0,2904.0,121.14,32341.97
12247,E01295,2025-04,D09,L2,D09,9600.0,0.0,90.42,1920.0,1152.0,357.71,13120.13
12248,E01296,2025-04,D01,L5,D01,25300.0,0.0,589.43,5060.0,3036.0,196.51,34181.94
12249,E01297,2025-04,D01,L1,D01,9300.0,0.0,479.0,1860.0,1116.0,241.82,12996.82
12250,E01298,2025-04,D02,L5,D02,33000.0,0.0,101.32,6600.0,3960.0,296.42,43957.74
12251,E01299,2025-04,D01,L2,D01,11900.0,0.0,128.22,2380.0,1428.0,57.6,15893.82
12252,E01300,2025-04,D01,L1,D01,9000.0,0.0,165.06,1800.0,1080.0,202.64,12247.7
12253,E01301,2025-04,D05,L5,D05,31500.0,0.0,1552.89,6300.0,3780.0,139.1,43271.99
12254,E01302,2025-04,D01,L1,D01,9000.0,0.0,74.96,1800.0,1080.0,135.78,12090.74
12255,E01303,2025-04,D12,L4,D12,21300.0,0.0,152.19,4260.0,2556.0,139.41,28407.6
12256,E01304,2025-04,D12,L4,D12,23300.0,0.0,180.95,4660.0,2796.0,297.14,31234.09
12257,E01305,2025-04,D03,L4,D03,20700.0,0.0,756.23,4140.0,2484.0,319.98,28400.21
12258,E01306,2025-04,D03,L1,D03,8200.0,0.0,212.09,1640.0,984.0,135.18,11171.27
12259,E01307,2025-04,D11,L7,D11,72100.0,0.0,946.84,14420.0,8652.0,221.3,96340.14
12260,E01308,2025-04,D12,L3,D12,16100.0,0.0,248.54,3220.0,1932.0,365.88,21866.42
12261,E01309,2025-04,D01,L1,D01,6900.0,0.0,55.78,1380.0,828.0,329.38,9493.16
12262,E01310,2025-04,D06,L4,D06,22400.0,0.0,221.87,4480.0,2688.0,394.04,30183.91
12263,E01312,2025-04,D01,L2,D01,11200.0,0.0,373.89,2240.0,1344.0,246.06,15403.95
12264,E01314,2025-04,D03,L2,D03,12900.0,0.0,265.1,2580.0,1548.0,241.55,17534.65
12265,E01315,2025-04,D01,L3,D01,16900.0,0.0,207.68,3380.0,2028.0,193.24,22708.92
12266,E01318,2025-04,D01,L4,D01,20900.0,0.0,335.07,4180.0,2508.0,327.1,28250.17
12267,E01319,2025-04,D05,L3,D05,17900.0,0.0,465.31,3580.0,2148.0,373.38,24466.69
12268,E01320,2025-04,D04,L3,D04,16000.0,0.0,210.12,3200.0,1920.0,318.0,21648.12
12269,E01321,2025-04,D11,L2,D11,11500.0,0.0,198.62,2300.0,1380.0,142.85,15521.47
12270,E01322,2025-04,D11,L1,D11,9200.0,0.0,9.38,1840.0,1104.0,109.07,12262.45
12271,E01324,2025-04,D03,L3,D03,15300.0,0.0,554.0,3060.0,1836.0,268.01,21018.01
12272,E01325,2025-04,D04,L1,D04,9200.0,0.0,122.1,1840.0,1104.0,297.44,12563.54
12273,E01328,2025-04,D02,L5,D02,32300.0,0.0,591.83,6460.0,3876.0,110.8,43338.63
12274,E01331,2025-04,D04,L4,D04,23000.0,0.0,59.27,4600.0,2760.0,101.09,30520.36
12275,E01332,2025-04,D12,L5,D12,25700.0,0.0,177.48,5140.0,3084.0,134.5,34235.98
12276,E01333,2025-04,D05,L3,D05,14900.0,0.0,101.81,2980.0,1788.0,275.63,20045.44
12277,E01334,2025-04,D06,L3,D06,17300.0,0.0,308.5,3460.0,2076.0,253.56,23398.06
12278,E01335,2025-04,D02,L4,D02,19800.0,0.0,307.76,3960.0,2376.0,159.51,26603.27
12279,E01336,2025-04,D05,L2,D05,11400.0,0.0,681.13,2280.0,1368.0,193.81,15922.94
12280,E01337,2025-04,D03,L2,D03,10500.0,0.0,486.47,2100.0,1260.0,162.14,14508.61
12281,E01338,2025-04,D04,L4,D04,20500.0,0.0,145.29,4100.0,2460.0,340.94,27546.23
12282,E01339,2025-04,D03,L3,D03,16600.0,0.0,956.23,3320.0,1992.0,375.95,23244.18
12283,E01340,2025-04,D01,L2,D01,11800.0,0.0,283.8,2360.0,1416.0,55.4,15915.2
12284,E01341,2025-04,D02,L2,D02,12800.0,0.0,114.51,2560.0,1536.0,85.19,17095.7
12285,E01342,2025-04,D12,L1,D12,7100.0,0.0,39.21,1420.0,852.0,346.51,9757.72
12286,E01343,2025-04,D03,L1,D03,9200.0,0.0,17.24,1840.0,1104.0,222.66,12383.9
12287,E01344,2025-04,D03,L1,D03,8300.0,0.0,103.66,1660.0,996.0,199.3,11258.96
12288,E01345,2025-04,D07,L1,D07,6900.0,0.0,133.04,1380.0,828.0,342.95,9583.99
12289,E01346,2025-04,D01,L3,D01,15300.0,0.0,885.27,3060.0,1836.0,233.37,21314.64
12290,E01347,2025-04,D12,L1,D12,7500.0,0.0,26.93,1500.0,900.0,313.85,10240.78
12291,E01348,2025-04,D01,L2,D01,9600.0,0.0,461.82,1920.0,1152.0,380.45,13514.27
12292,E01349,2025-04,D08,L6,D08,44800.0,0.0,83.65,8960.0,5376.0,182.62,59402.27
12293,E01350,2025-04,D11,L1,D11,7000.0,0.0,85.01,1400.0,840.0,119.44,9444.45
12294,E01351,2025-04,D05,L2,D05,11000.0,0.0,352.1,2200.0,1320.0,189.58,15061.68
12295,E01352,2025-04,D10,L1,D10,8400.0,0.0,76.35,1680.0,1008.0,133.37,11297.72
12296,E01353,2025-04,D01,L2,D01,10200.0,0.0,124.11,2040.0,1224.0,173.69,13761.8
12297,E01354,2025-04,D05,L1,D05,8100.0,0.0,465.57,1620.0,972.0,175.56,11333.13
12298,E01355,2025-04,D12,L4,D12,23300.0,0.0,20.7,4660.0,2796.0,194.46,30971.16
12299,E01356,2025-04,D02,L3,D02,15600.0,0.0,285.56,3120.0,1872.0,338.25,21215.81
12300,E01358,2025-04,D01,L3,D01,14500.0,0.0,361.17,2900.0,1740.0,242.53,19743.7
12301,E01359,2025-04,D01,L6,D01,45200.0,0.0,2614.92,9040.0,5424.0,353.24,62632.16
12302,E01360,2025-04,D11,L1,D11,8600.0,0.0,30.91,1720.0,1032.0,218.22,11601.13
12303,E01361,2025-04,D01,L1,D01,8100.0,0.0,242.19,1620.0,972.0,329.72,11263.91
12304,E01362,2025-04,D03,L2,D03,10000.0,0.0,443.97,2000.0,1200.0,326.5,13970.47
12305,E01363,2025-04,D07,L7,D07,60700.0,0.0,350.66,12140.0,7284.0,147.43,80622.09
12306,E01364,2025-04,D01,L4,D01,20200.0,0.0,588.48,4040.0,2424.0,206.09,27458.57
12307,E01366,2025-04,D01,L3,D01,18400.0,0.0,673.38,3680.0,2208.0,312.26,25273.64
12308,E01367,2025-04,D03,L2,D03,11900.0,0.0,144.97,2380.0,1428.0,51.26,15904.23
12309,E01368,2025-04,D02,L3,D02,16800.0,0.0,119.95,3360.0,2016.0,299.08,22595.03
12310,E01369,2025-04,D03,L5,D03,27600.0,0.0,984.76,5520.0,3312.0,105.66,37522.42
12311,E01370,2025-04,D07,L3,D07,18100.0,0.0,176.66,3620.0,2172.0,104.37,24173.03
12312,E01371,2025-04,D01,L3,D01,18700.0,0.0,388.31,3740.0,2244.0,207.64,25279.95
12313,E01372,2025-04,D12,L4,D12,18800.0,0.0,303.57,3760.0,2256.0,172.04,25291.61
12314,E01373,2025-04,D01,L3,D01,13500.0,0.0,163.91,2700.0,1620.0,140.58,18124.49
12315,E01374,2025-04,D04,L5,D04,25100.0,0.0,483.42,5020.0,3012.0,191.2,33806.62
12316,E01375,2025-04,D01,L4,D01,18500.0,0.0,703.96,3700.0,2220.0,282.66,25406.62
12317,E01376,2025-04,D01,L2,D01,9700.0,0.0,500.39,1940.0,1164.0,221.39,13525.78
12318,E01377,2025-04,D01,L1,D01,7000.0,0.0,189.04,1400.0,840.0,172.8,9601.84
12319,E01378,2025-04,D12,L6,D12,35800.0,0.0,491.46,7160.0,4296.0,131.78,47879.24
12320,E01380,2025-04,D06,L4,D06,25900.0,0.0,275.71,5180.0,3108.0,54.41,34518.12
12321,E01381,2025-04,D03,L1,D03,9000.0,0.0,116.63,1800.0,1080.0,259.16,12255.79
12322,E01382,2025-04,D08,L6,D08,37500.0,0.0,313.98,7500.0,4500.0,344.36,50158.34
12323,E01383,2025-04,D03,L1,D03,7100.0,0.0,80.93,1420.0,852.0,62.53,9515.46
12324,E01384,2025-04,D03,L5,D03,29100.0,0.0,1624.91,5820.0,3492.0,392.85,40429.76
12325,E01385,2025-04,D03,L3,D03,18700.0,0.0,363.29,3740.0,2244.0,76.31,25123.6
12326,E01386,2025-04,D02,L4,D02,25400.0,0.0,416.34,5080.0,3048.0,345.41,34289.75
12327,E01387,2025-04,D05,L3,D05,16200.0,0.0,641.03,3240.0,1944.0,275.85,22300.88
12328,E01389,2025-04,D09,L4,D09,19400.0,0.0,327.68,3880.0,2328.0,106.18,26041.86
12329,E01390,2025-04,D01,L5,D01,31800.0,0.0,1400.59,6360.0,3816.0,301.02,43677.61
12330,E01391,2025-04,D01,L4,D01,19500.0,0.0,68.74,3900.0,2340.0,109.43,25918.17
12331,E01392,2025-04,D05,L2,D05,9800.0,0.0,256.63,1960.0,1176.0,378.7,13571.33
12332,E01393,2025-04,D01,L3,D01,14400.0,0.0,834.11,2880.0,1728.0,197.35,20039.46
12333,E01394,2025-04,D05,L3,D05,17100.0,0.0,929.6,3420.0,2052.0,175.01,23676.61
12334,E01395,2025-04,D01,L6,D01,39900.0,0.0,1161.69,7980.0,4788.0,292.14,54121.83
12335,E01396,2025-04,D03,L3,D03,16800.0,0.0,830.18,3360.0,2016.0,330.43,23336.61
12336,E01397,2025-04,D01,L1,D01,9100.0,0.0,465.78,1820.0,1092.0,69.78,12547.56
12337,E01398,2025-04,D01,L2,D01,10500.0,0.0,144.2,2100.0,1260.0,229.17,14233.37
12338,E01399,2025-04,D01,L1,D01,7700.0,0.0,283.53,1540.0,924.0,203.32,10650.85
12339,E01400,2025-04,D09,L1,D09,7800.0,0.0,24.54,1560.0,936.0,241.62,10562.16
12340,E01401,2025-04,D03,L3,D03,14500.0,0.0,446.05,2900.0,1740.0,396.84,19982.89
12341,E01402,2025-04,D02,L3,D02,18600.0,0.0,281.2,3720.0,2232.0,291.13,25124.33
12342,E01403,2025-04,D08,L1,D08,6700.0,0.0,22.81,1340.0,804.0,304.52,9171.33
12343,E01404,2025-04,D03,L1,D03,7300.0,0.0,383.99,1460.0,876.0,300.76,10320.75
12344,E01405,2025-04,D11,L1,D11,8600.0,0.0,12.04,1720.0,1032.0,217.76,11581.8
12345,E01406,2025-04,D04,L4,D04,22500.0,0.0,184.26,4500.0,2700.0,202.1,30086.36
12346,E01407,2025-04,D01,L6,D01,37000.0,0.0,2018.26,7400.0,4440.0,256.43,51114.69
12347,E01409,2025-04,D01,L1,D01,8600.0,0.0,47.0,1720.0,1032.0,346.34,11745.34
12348,E01410,2025-04,D07,L6,D07,35300.0,0.0,185.43,7060.0,4236.0,94.79,46876.22
12349,E01411,2025-04,D05,L4,D05,15700.0,0.0,505.01,3140.0,1884.0,116.3,21345.31
12350,E01412,2025-04,D06,L1,D06,8600.0,0.0,26.33,1720.0,1032.0,376.2,11754.53
12351,E01413,2025-04,D11,L2,D11,10600.0,0.0,92.13,2120.0,1272.0,105.29,14189.42
12352,E01414,2025-04,D03,L1,D03,8100.0,0.0,92.25,1620.0,972.0,369.87,11154.12
12353,E01415,2025-04,D08,L5,D08,26300.0,0.0,215.7,5260.0,3156.0,321.27,35252.97
12354,E01416,2025-04,D03,L1,D03,7700.0,0.0,181.81,1540.0,924.0,341.01,10686.82
12355,E01418,2025-04,D12,L1,D12,8200.0,0.0,58.55,1640.0,984.0,178.67,11061.22
12356,E01419,2025-04,D01,L2,D01,9100.0,0.0,470.43,1820.0,1092.0,154.34,12636.77
12357,E01420,2025-04,D01,L6,D01,38300.0,0.0,1875.3,7660.0,4596.0,396.29,52827.59
12358,E01421,2025-04,D01,L2,D01,12900.0,0.0,684.75,2580.0,1548.0,249.7,17962.45
12359,E01422,2025-04,D06,L3,D06,15300.0,0.0,147.83,3060.0,1836.0,387.82,20731.65
12360,E01423,2025-04,D08,L1,D08,8600.0,0.0,46.18,1720.0,1032.0,359.79,11757.97
12361,E01424,2025-04,D11,L3,D11,15500.0,0.0,255.96,3100.0,1860.0,277.77,20993.73
12362,E01425,2025-04,D01,L4,D01,25900.0,0.0,655.19,5180.0,3108.0,385.86,35229.05
12363,E01426,2025-04,D02,L4,D02,24200.0,0.0,87.95,4840.0,2904.0,143.21,32175.16
12364,E01427,2025-04,D02,L2,D02,12300.0,0.0,105.4,2460.0,1476.0,275.56,16616.96
12365,E01428,2025-04,D11,L2,D11,10500.0,0.0,64.85,2100.0,1260.0,259.79,14184.64
12366,E01429,2025-04,D05,L7,D05,59500.0,0.0,1170.45,11900.0,7140.0,67.67,79778.12
12367,E01430,2025-04,D05,L2,D05,10300.0,0.0,591.28,2060.0,1236.0,87.94,14275.22
12368,E01431,2025-04,D02,L2,D02,11500.0,0.0,75.79,2300.0,1380.0,380.75,15636.54
12369,E01432,2025-04,D11,L1,D11,7600.0,0.0,151.12,1520.0,912.0,344.62,10527.74
12370,E01433,2025-04,D02,L1,D02,10100.0,0.0,29.76,2020.0,1212.0,141.35,13503.11
12371,E01434,2025-04,D01,L1,D01,8300.0,0.0,399.19,1660.0,996.0,260.32,11615.51
12372,E01436,2025-04,D10,L4,D10,23800.0,0.0,175.67,4760.0,2856.0,158.21,31749.88
12373,E01438,2025-04,D04,L2,D04,9600.0,0.0,187.25,1920.0,1152.0,69.9,12929.15
12374,E01439,2025-04,D01,L2,D01,12600.0,0.0,579.24,2520.0,1512.0,214.6,17425.84
12375,E01440,2025-04,D03,L1,D03,8100.0,0.0,325.54,1620.0,972.0,70.05,11087.59
12376,E01441,2025-04,D01,L2,D01,12000.0,0.0,701.81,2400.0,1440.0,379.33,16921.14
12377,E01442,2025-04,D01,L2,D01,12800.0,0.0,24.38,2560.0,1536.0,100.02,17020.4
12378,E01443,2025-04,D06,L3,D06,18300.0,0.0,114.45,3660.0,2196.0,101.08,24371.53
12379,E01444,2025-04,D01,L1,D01,7700.0,0.0,98.25,1540.0,924.0,389.37,10651.62
12380,E01445,2025-04,D12,L1,D12,6900.0,0.0,22.74,1380.0,828.0,219.48,9350.22
12381,E01446,2025-04,D01,L1,D01,9300.0,0.0,14.09,1860.0,1116.0,105.53,12395.62
12382,E01447,2025-04,D06,L5,D06,27200.0,0.0,462.8,5440.0,3264.0,357.03,36723.83
12383,E01448,2025-04,D11,L1,D11,8200.0,0.0,91.39,1640.0,984.0,187.4,11102.79
12384,E01450,2025-04,D12,L3,D12,17700.0,0.0,289.12,3540.0,2124.0,261.12,23914.24
12385,E01451,2025-04,D03,L3,D03,16400.0,0.0,893.57,3280.0,1968.0,107.09,22648.66
12386,E01452,2025-04,D01,L1,D01,7000.0,0.0,230.49,1400.0,840.0,262.69,9733.18
12387,E01453,2025-04,D04,L4,D04,25200.0,0.0,273.4,5040.0,3024.0,281.98,33819.38
12388,E01454,2025-04,D03,L1,D03,9900.0,0.0,221.72,1980.0,1188.0,94.57,13384.29
12389,E01455,2025-04,D05,L2,D05,11200.0,0.0,379.56,2240.0,1344.0,176.58,15340.14
12390,E01456,2025-04,D01,L6,D01,44600.0,0.0,1477.29,8920.0,5352.0,359.48,60708.77
12391,E01457,2025-04,D06,L2,D06,13000.0,0.0,87.14,2600.0,1560.0,354.81,17601.95
12392,E01458,2025-04,D03,L2,D03,11200.0,0.0,267.47,2240.0,1344.0,374.51,15425.98
12393,E01459,2025-04,D01,L2,D01,12900.0,0.0,519.27,2580.0,1548.0,303.09,17850.36
12394,E01460,2025-04,D01,L4,D01,25800.0,0.0,104.94,5160.0,3096.0,332.94,34493.88
12395,E01461,2025-04,D01,L3,D01,17300.0,0.0,362.15,3460.0,2076.0,289.07,23487.22
12396,E01462,2025-04,D02,L1,D02,7500.0,0.0,49.43,1500.0,900.0,182.29,10131.72
12397,E01463,2025-04,D05,L6,D05,38900.0,0.0,660.05,7780.0,4668.0,242.07,52250.12
12398,E01464,2025-04,D11,L4,D11,24800.0,0.0,176.13,4960.0,2976.0,336.2,33248.33
12399,E01465,2025-04,D01,L3,D01,13900.0,0.0,102.22,2780.0,1668.0,240.03,18690.25
12400,E01466,2025-04,D11,L1,D11,7100.0,0.0,61.29,1420.0,852.0,88.31,9521.6
12401,E01467,2025-04,D02,L4,D02,19100.0,0.0,255.57,3820.0,2292.0,328.59,25796.16
12402,E01468,2025-04,D08,L3,D08,16400.0,0.0,144.77,3280.0,1968.0,397.16,22189.93
12403,E01469,2025-04,D12,L3,D12,14200.0,0.0,251.35,2840.0,1704.0,135.3,19130.65
12404,E01470,2025-04,D01,L1,D01,7600.0,0.0,211.42,1520.0,912.0,103.53,10346.95
12405,E01471,2025-04,D02,L1,D02,8900.0,0.0,10.97,1780.0,1068.0,219.87,11978.84
12406,E01472,2025-04,D08,L1,D08,7200.0,0.0,83.11,1440.0,864.0,399.74,9986.85
12407,E01473,2025-04,D01,L4,D01,25100.0,0.0,1198.72,5020.0,3012.0,151.34,34482.06
12408,E01475,2025-04,D01,L3,D01,14700.0,0.0,135.72,2940.0,1764.0,112.19,19651.91
12409,E01476,2025-04,D01,L1,D01,6600.0,0.0,77.85,1320.0,792.0,55.17,8845.02
12410,E01477,2025-04,D08,L3,D08,15600.0,0.0,185.38,3120.0,1872.0,379.46,21156.84
12411,E01478,2025-04,D11,L4,D11,19400.0,0.0,290.99,3880.0,2328.0,203.5,26102.49
12412,E01479,2025-04,D03,L1,D03,9200.0,0.0,490.35,1840.0,1104.0,318.86,12953.21
12413,E01480,2025-04,D02,L4,D02,25600.0,0.0,502.4,5120.0,3072.0,269.89,34564.29
12414,E01481,2025-04,D01,L6,D01,47000.0,0.0,1703.07,9400.0,5640.0,174.06,63917.13
12415,E01482,2025-04,D05,L2,D05,11200.0,0.0,219.39,2240.0,1344.0,206.55,15209.94
12416,E01483,2025-04,D06,L6,D06,46300.0,0.0,1.71,9260.0,5556.0,73.4,61191.11
12417,E01484,2025-04,D01,L2,D01,12100.0,0.0,144.51,2420.0,1452.0,166.15,16282.66
12418,E01485,2025-04,D01,L3,D01,17800.0,0.0,675.49,3560.0,2136.0,156.39,24327.88
12419,E01486,2025-04,D02,L6,D02,43500.0,0.0,53.55,8700.0,5220.0,289.66,57763.21
12420,E01487,2025-04,D10,L4,D10,20000.0,0.0,162.3,4000.0,2400.0,201.0,26763.3
12421,E01488,2025-04,D06,L2,D06,12200.0,0.0,139.73,2440.0,1464.0,324.05,16567.78
12422,E01489,2025-04,D03,L1,D03,8700.0,0.0,359.97,1740.0,1044.0,240.03,12084.0
12423,E01490,2025-04,D03,L2,D03,11000.0,0.0,26.61,2200.0,1320.0,72.97,14619.58
12424,E01491,2025-04,D03,L5,D03,32600.0,0.0,624.23,6520.0,3912.0,328.96,43985.19
12425,E01492,2025-04,D05,L1,D05,6800.0,0.0,102.44,1360.0,816.0,80.2,9158.64
12426,E01493,2025-04,D02,L6,D02,48900.0,0.0,640.61,9780.0,5868.0,222.28,65410.89
12427,E01494,2025-04,D01,L3,D01,17800.0,0.0,336.47,3560.0,2136.0,341.31,24173.78
12428,E01495,2025-04,D04,L2,D04,9800.0,0.0,101.75,1960.0,1176.0,166.1,13203.85
12429,E01496,2025-04,D02,L3,D02,14100.0,0.0,198.27,2820.0,1692.0,130.6,18940.87
12430,E01497,2025-04,D04,L3,D04,18800.0,0.0,324.49,3760.0,2256.0,217.83,25358.32
12431,E01498,2025-04,D04,L2,D04,9500.0,0.0,96.87,1900.0,1140.0,345.83,12982.7
12432,E01499,2025-04,D07,L3,D07,17600.0,0.0,221.66,3520.0,2112.0,67.21,23520.87
12433,E01500,2025-04,D01,L1,D01,9000.0,0.0,347.4,1800.0,1080.0,151.45,12378.85
12434,E01501,2025-04,D01,L1,D01,9400.0,0.0,304.84,1880.0,1128.0,365.81,13078.65
